ID,online-retailer,title,Galileo,Beidou,fast charging,thermal camera,operating system,notification diode,auto focus,number of ratings,memory card slot,in-display fingerprint reader,removable battery,colour,number of front camera lenses,5G,reverse wireless charging,face unlock,configuration cards,resolution total,resolution height,3.5mm jack,processor manufacturer,SIM card type,wide angle lens,Bokeh effect,hybrid zoom,without fingerprint reader,brand,macro mode,rear cam resolution,width,optical zoom,NFC,display size,GPS,warranty,display refresh rate,weight,Bluetooth,connector,resolution width,A-GPS,GLONASS,cutout shape,maximum memory card size,body fingerprint reader,rating,Wi-Fi,4G/LTE,flash diode,infrared,depth,volume,number of rear camera lenses,price,degree of protection,number of cores,battery type,charging power,length,front cam resolution,night mode,RAM,processor model,processor frequency,battery capacity,wireless charging,telephoto,FM-radio,internal memory,system superstructure
736,DatArt,Mobilní telefon Doogee Smini 8 GB / 256 GB (DGE001976) černý - rozbaleno - 24 měsíců záruka,True,True,True,False,Android 13.0,False,True,1,True,False,False,black,1,False,False,False,Hybrid slot (2x SIM or 1x SIM + memory card),561600,480,False,MediaTek,nano SIM,False,False,False,False,Doogee,False,50.0,6.2,False,True,4.5,True,24,60,200.0,True,USB-C,1170,False,True,rectangle,2,True,5.0,True,True,True,False,1.4,115.444,2,5913,IP69K,8,Li-Pol,18,13.3,8.0,True,8,Helio G99,2.2,3000,False,False,True,256,pure Android
737,DatArt,Mobilní telefon Motorola Edge 40 Pro 5G 12 GB / 256 GB (PAWE0002PL) černý - rozbaleno - 24 měsíců záruka,True,False,True,False,Android 13.0,False,True,0,False,True,False,black,1,True,True,True,"Dual SIM (2x SIM), or Single SIM + eSIM",2592000,1080,False,Qualcomm,nano SIM,False,False,False,False,Motorola,True,50.0,7.4,False,True,6.67,True,24,165,200.0,True,USB-C,2400,True,True,bullet hole,,False,,True,True,True,False,0.9,107.22600000000001,3,16140,IP68,8,Li-Pol,125,16.1,60.0,True,12,Snapdragon 8 Gen 2,3.2,4600,True,False,False,256,pure Android
738,DatArt,Mobilní telefon vivo V29 5G 8 GB / 256 GB (5664380) černý,False,False,True,False,Android 13.0,False,True,0,False,False,False,black,1,True,True,False,Dual SIM (2x SIM),3528000,1260,False,Qualcomm,nano SIM,True,True,False,False,vivo,True,50.0,7.4,False,True,6.78,True,24,120,200.0,True,USB-C,2800,False,False,bullet hole,,True,,True,True,True,False,0.7,84.95199999999998,3,9989,IP68,8,other,80,16.4,50.0,True,8,Snapdragon 778G,2.4,4600,False,False,False,256,Funtouch OS
739,DatArt,Mobilní telefon Samsung Galaxy S22 5G 8 GB / 128 GB (SM-S901BZGDEUE) zelený,True,False,True,False,Android 12.0,False,True,17,False,True,False,green,1,True,True,True,Dual SIM + eSIM,2592000,1080,False,Samsung,nano SIM  + eSIM,True,True,False,False,Samsung,False,50.0,7.1,True,True,6.1,True,24,120,200.0,True,USB-C,2400,False,True,bullet hole,,False,4.9,True,True,True,False,0.8,82.928,3,14990,IP68,8,other,25,14.6,10.0,True,8,Exynos 2200,2.8,3700,True,True,False,128,Samsung One UI
740,DatArt,Mobilní telefon Samsung Galaxy Z Fold4 5G 12 GB / 256 GB (SM-F936BZABEUE) šedý,False,False,True,False,Android 12.0,False,False,0,False,False,False,grey,2,True,False,False,other,3942912,1812,False,Qualcomm,nano SIM  + eSIM,True,False,False,False,Samsung,True,50.0,6.7,False,True,7.6,False,24,120,300.0,False,USB-C,2176,False,False,bullet hole,,True,,True,True,False,False,1.6,166.16,3,25990,IPX8,8,Li-Pol,25,15.5,10.0,False,12,Snapdragon 8+ Gen 1,3.2,4400,True,True,False,256,Samsung One UI
741,DatArt,Mobilní telefon Samsung Galaxy S22 5G 8 GB / 128 GB (SM-S901BZWDEUE) bílý,True,False,True,False,Android 12.0,False,True,4,False,True,False,white,1,True,True,True,Dual SIM + eSIM,2592000,1080,False,Samsung,nano SIM  + eSIM,True,True,False,False,Samsung,False,50.0,7.1,True,True,6.1,True,24,120,200.0,True,USB-C,2400,False,True,bullet hole,,False,4.8,True,True,True,False,0.8,82.928,3,14990,IP68,8,other,25,14.6,10.0,True,8,Exynos 2200,2.8,3700,True,True,False,128,Samsung One UI
742,DatArt,Mobilní telefon Samsung Galaxy Z Fold4 5G 12 GB / 256 GB (SM-F936BZKBEUE) černý,False,False,True,False,Android 12.0,False,False,1,False,False,False,black,2,True,False,False,other,3942912,1812,False,Qualcomm,nano SIM  + eSIM,True,False,False,False,Samsung,True,50.0,6.7,False,True,7.6,False,24,120,300.0,False,USB-C,2176,False,False,bullet hole,,True,5.0,True,True,False,False,1.6,166.16,3,25990,IPX8,8,Li-Pol,25,15.5,10.0,False,12,Snapdragon 8+ Gen 1,3.2,4400,True,True,False,256,Samsung One UI
743,DatArt,Mobilní telefon Samsung Galaxy Z Fold4 5G 12 GB / 512 GB (SM-F936BZKCEUE) černý,False,False,True,False,Android 12.0,False,False,1,False,False,False,black,2,True,False,False,other,3942912,1812,False,Qualcomm,nano SIM  + eSIM,True,False,False,False,Samsung,True,50.0,6.7,False,True,7.6,False,24,120,300.0,False,USB-C,2176,False,False,bullet hole,,True,4.0,True,True,False,False,1.6,166.16,3,27990,IPX8,8,Li-Pol,25,15.5,10.0,False,12,Snapdragon 8+ Gen 1,3.2,4400,True,True,False,512,Samsung One UI
744,DatArt,Mobilní telefon Doogee V30T 5G (DGE001922) černý - zánovní - 12 měsíců záruka,True,True,True,False,Android 12.0,False,True,0,True,False,False,black,1,True,False,False,Hybrid slot (2x SIM or 1x SIM + memory card),2600640,1080,False,MediaTek,nano SIM,False,False,False,False,Doogee,False,108.0,8.3,False,True,6.58,True,12,120,400.0,True,USB-C,2408,False,True,drop,2,True,,True,True,True,False,1.8,265.932,3,10195,IP68,8,Li-Pol,66,17.8,32.0,True,12,Dimensity 1080,2.6,10800,True,False,True,256,pure Android
745,DatArt,Mobilní telefon Motorola Edge 20 Lite 5G 8 GB / 128 GB - Lagoon Green (PANE0044PL),True,False,True,False,Android 11.0,False,True,20,True,False,False,blue,1,True,False,True,Hybrid slot (2x SIM or 1x SIM + memory card),2592000,1080,True,MediaTek,nano SIM,True,True,False,False,Motorola,False,108.0,7.6,False,True,6.7,True,24,90,200.0,True,USB-C,2400,True,True,bullet hole,512,True,4.7,True,True,True,False,0.8,100.92800000000001,3,5490,IP52,8,other,30,16.6,32.0,False,8,Dimensity 720 5G,2.0,5000,False,False,True,128,pure Android
746,DatArt,Mobilní telefon Doogee S61 Pro 8 GB / 128 GB černý - rozbaleno - 24 měsíců záruka,True,True,True,False,Android 12.0,False,True,0,True,False,False,black,1,False,False,False,Dual SIM + Memory Card (2x SIM + Memory Card),1036800,1440,True,MediaTek,nano SIM,False,False,False,False,Doogee,False,48.0,8.1,False,True,6.0,True,24,,300.0,True,USB-C,720,False,True,drop,512,True,,True,True,True,False,1.5,202.90499999999997,2,4409,IP69K,8,Li-Pol,10,16.7,16.0,True,8,Helio G35,2.3,5180,False,False,True,128,pure Android
747,DatArt,Mobilní telefon realme 8 6/128 GB - Punk Black (RMX3085PBL6),True,True,True,False,Android 11.0,False,True,134,True,False,False,black,1,False,False,False,Dual SIM + Memory Card (2x SIM + Memory Card),2592000,2400,True,MediaTek,nano SIM,True,False,False,False,realme,False,64.0,7.4,False,True,6.4,True,24,60,200.0,True,USB-C,1080,False,True,bullet hole,256,True,4.7,True,True,True,False,0.8,95.31200000000003,4,4199,No protection,8,Li-Ion,30,16.1,16.0,False,6,Helio G95,2.0,5000,False,False,False,128,realme UI
748,DatArt,Mobilní telefon CPA Halo 11 Senior (TELMY1011BK) černý - rozbaleno - 24 měsíců záruka,False,False,False,False,Custom operating system,False,False,155,True,False,True,black,0,False,False,False,Single SIM + memory card,38720,176,False,other,mini SIM Standard,False,False,False,False,CPA Halo,False,3.0,5.8,False,False,2.4,False,24,,100.0,False,micro USB,220,False,False,other,,False,4.7,False,False,False,False,1.3,90.48,1,754,No protection,0,Li-Ion,,12.0,,False,,other,,900,False,False,True,,other
749,DatArt,Mobilní telefon Nokia 8210 (16LIBL01A05) modrý,False,False,False,False,Custom operating system,False,False,2,True,False,True,blue,0,False,False,False,Dual SIM (2x SIM),76800,240,True,other,nano SIM,False,False,False,False,Nokia,False,3.0,5.6,False,False,2.8,False,24,,100.0,True,micro USB,320,False,False,other,32,False,4.0,False,True,False,False,1.4,102.70399999999998,1,1999,No protection,0,Li-Ion,,13.1,,False,,other,,1450,False,False,True,128,other
750,DatArt,Mobilní telefon Infinix Hot 20 5G 4 GB / 128 GB (X666BRB) černý,False,False,True,False,Android 12.0,False,False,1,True,False,False,black,1,True,False,False,Dual SIM + Memory Card (2x SIM + Memory Card),2600640,1080,True,MediaTek,nano SIM,False,False,False,False,Infinix,False,50.0,7.7,False,True,6.6,True,24,120,200.0,True,USB-C,2408,False,False,drop,1,True,5.0,True,True,True,False,0.9,115.03800000000003,2,3388,No protection,8,Li-Pol,18,16.6,8.0,False,4,Dimensity 810,2.4,5000,False,False,True,128,XOS
751,DatArt,Mobilní telefon Samsung Galaxy Z Flip5 5G 8 GB / 256 GB (SM-F731BZAGEUE) grafitový - zánovní - 12 měsíců záruka,True,True,True,False,Android 13.0,False,True,7,False,False,False,grey,1,True,True,True,Single SIM + eSIM,2851200,1080,False,Qualcomm,nano SIM  + eSIM,True,False,False,False,Samsung,True,12.0,7.2,False,True,6.7,True,12,120,200.0,True,USB-C,2640,False,True,bullet hole,,True,5.0,True,True,True,False,0.7,83.16,2,27350,IPX8,8,Li-Pol,25,16.5,10.0,True,8,Snapdragon 8+ Gen 2,3.2,3700,True,False,False,256,Samsung One UI
752,DatArt,Mobilní telefon Nokia 110 4G (2023) (1GF018MPE1L07) modrý - rozbaleno - 24 měsíců záruka,False,False,False,False,Series 30+,False,False,1,True,False,True,blue,0,False,False,False,Dual SIM (2x SIM),19200,160,True,other,nano SIM,False,False,False,False,Nokia,False,,5.0,False,False,1.77,False,24,,900.0,True,micro USB,120,False,False,other,32,False,3.0,False,True,False,False,1.4,85.39999999999999,1,1115,IP52,0,other,,12.2,,False,,other,,1450,True,False,True,128,other
753,DatArt,Mobilní telefon Motorola Edge 30 Neo 5G 8 GB / 256 GB - Black Onyx (PAV00097RO) - zánovní - 12 měsíců záruka,True,False,True,False,Android 12.0,False,True,1,False,True,False,black,1,True,False,False,Dual SIM (2x SIM),2592000,1080,False,Qualcomm,nano SIM,True,False,False,False,Motorola,True,64.0,7.1,False,True,6.28,True,12,120,200.0,True,USB-C,2400,True,True,bullet hole,,False,5.0,True,True,True,False,0.8,86.904,2,6203,IP52,8,Li-Pol,68,15.3,32.0,True,8,Snapdragon 695,2.2,4020,True,False,False,256,pure Android
754,DatArt,Mobilní telefon Samsung Galaxy A14 5G 4 GB / 64 GB (SM-A146PLGDEUE) zelený,True,True,True,False,Android 13.0,False,True,2,True,False,False,green,1,True,False,False,Dual SIM + Memory Card (2x SIM + Memory Card),2600640,1080,True,MediaTek,nano SIM,False,True,False,False,Samsung,True,50.0,7.8,False,True,6.6,True,24,90,200.0,True,USB-C,2408,False,True,drop,1,True,4.5,True,True,True,False,0.9,117.936,3,5489,No protection,8,other,15,16.8,13.0,True,4,Dimensity 700,2.2,5000,False,False,False,64,Samsung One UI
755,DatArt,Mobilní telefon Sony Xperia 1 IV 5G 12 GB / 256 GB (XQCT54C0W.EEAC) bílý,True,True,True,False,Android 12.0,False,True,1,True,False,False,white,1,True,False,False,Hybrid slot (2x SIM or 1x SIM + memory card),6312960,1644,True,Qualcomm,nano SIM,True,False,True,False,Sony,False,12.0,7.1,False,True,6.5,False,24,120,200.0,True,USB-C,3840,True,True,without cut-out,1,True,5.0,True,True,True,False,0.8,93.72,3,22999,IP68,0,other,30,16.5,12.0,False,12,Snapdragon 8 Gen 1,,5000,False,False,False,256,pure Android
756,DatArt,Mobilní telefon Infinix Zero Ultra 5G 8 GB / 256 GB černý - zánovní - 12 měsíců záruka,False,False,True,False,Android 12.0,False,True,0,False,True,False,black,1,True,False,False,Dual SIM (2x SIM),2592000,1080,False,MediaTek,nano SIM,False,False,False,False,Infinix,True,200.0,7.5,False,True,6.8,True,12,120,200.0,True,USB-C,2400,False,False,bullet hole,,False,,True,True,True,False,0.9,112.05000000000001,3,9015,No protection,8,Li-Pol,180,16.6,32.0,True,8,Dimensity 920,2.5,4500,False,False,True,256,XOS
757,DatArt,Mobilní telefon myPhone Hammer Energy 2 (TELMYAHENER2LOR) černý/oranžový,False,False,False,False,Android 9.0 Pie,False,True,102,True,False,False,Other colour,1,False,False,False,Hybrid slot (2x SIM or 1x SIM + memory card),1036800,1440,False,MediaTek,nano SIM,False,False,False,True,myPhone,False,13.0,7.7,False,True,5.5,True,24,60,400.0,True,micro USB,720,True,False,without cut-out,128,False,4.5,True,True,True,False,1.5,185.95500000000004,1,3390,IP68,4,other,,16.1,5.0,False,3,MT6761,2.0,5000,False,False,False,32,pure Android
758,DatArt,Mobilní telefon CPA Halo 18 Senior s nabíjecím stojánkem (TELMY1018RE) červený - rozbaleno - 24 měsíců záruka,False,False,False,False,Custom operating system,False,False,267,True,False,True,red,0,False,False,False,Single SIM + memory card,76800,240,False,other,micro SIM,False,False,False,False,CPA Halo,False,3.0,5.8,False,False,2.8,False,24,,100.0,False,micro USB,320,False,False,other,,False,4.6,False,False,False,False,1.3,102.544,1,857,No protection,0,other,,13.6,,False,,other,,900,False,False,True,,other
759,DatArt,Mobilní telefon Poco X5 Pro 5G 8 GB / 256 GB (43968) modrý,False,False,True,False,Android 12.0,False,True,6,False,False,False,blue,1,True,False,True,Dual SIM (2x SIM),2592000,1080,True,Qualcomm,nano SIM,True,False,False,False,Poco,True,108.0,7.6,False,True,6.67,True,24,120,200.0,True,USB-C,2400,False,False,bullet hole,,True,4.7,True,True,False,True,0.8,99.104,3,8490,IP53,8,Li-Pol,67,16.3,16.0,True,8,Snapdragon 778G,2.4,5000,False,False,False,256,MIUI
760,DatArt,Mobilní telefon HONOR 70 5G 8 GB / 128 GB (5109AJCW) zelený,True,True,True,False,Android 12.0,False,True,1,False,True,False,green,1,True,False,False,Dual SIM (2x SIM),2592000,2400,False,Qualcomm,nano SIM,True,False,False,False,HONOR,True,54.0,7.3,False,True,6.67,True,24,120,200.0,True,USB-C,1080,True,True,without cut-out,,False,5.0,True,True,True,False,0.8,94.024,3,7990,No protection,8,Li-Pol,66,16.1,32.0,True,8,Snapdragon 778G+,,4800,False,False,False,128,Magic UI
761,DatArt,Mobilní telefon Motorola Moto G32 6 GB / 128 GB - Satin Maroon (PAUU0026RO),True,False,False,False,Android 12.0,False,False,19,True,False,False,red,1,False,False,True,Dual SIM + Memory Card (2x SIM + Memory Card),2592000,1080,True,Qualcomm,nano SIM,True,False,False,False,Motorola,True,50.0,7.4,False,True,6.5,True,24,90,200.0,True,USB-C,2400,True,True,bullet hole,1,True,4.3,True,True,True,False,0.8,95.90400000000001,3,3390,No protection,8,Li-Pol,30,16.2,16.0,False,6,Snapdragon 680,2.4,5000,False,False,True,128,pure Android
762,DatArt,Mobilní telefon Nokia 105 4G (2023) (1GF018UPA1L08) černý - rozbaleno - 24 měsíců záruka,False,False,False,False,Series 30+,False,False,1,True,False,True,black,0,False,False,False,Dual SIM (2x SIM),19200,160,True,other,nano SIM,False,False,False,False,Nokia,False,,5.0,False,False,1.77,False,24,,100.0,True,micro USB,120,False,False,other,32,False,3.0,False,True,False,False,1.4,85.39999999999999,0,929,IP52,0,other,,12.2,,False,,other,,1450,False,False,True,128,other
763,DatArt,Mobilní telefon Motorola Moto G31 4 GB / 64 GB - Mineral Grey (PASU0003PL),True,False,False,False,Android 11.0,False,True,59,True,False,False,grey,1,False,False,False,Hybrid slot (2x SIM or 1x SIM + memory card),2592000,1080,True,MediaTek,nano SIM,True,True,False,False,Motorola,True,50.0,7.4,False,True,6.4,True,24,60,200.0,True,USB-C,2400,True,True,bullet hole,1,True,4.5,True,True,True,False,0.9,107.892,3,2799,No protection,8,Li-Pol,10,16.2,13.0,True,4,Helio G85,2.0,5000,False,False,True,64,pure Android
764,DatArt,Mobilní telefon Xiaomi 12T Pro 5G 8GB/256GB (42581) černý,True,False,True,False,Android 12.0,False,True,0,False,True,False,black,1,True,False,False,Dual SIM (2x SIM),3308640,1220,False,Qualcomm,nano SIM,True,False,False,False,Xiaomi,True,200.0,7.6,False,True,6.67,True,24,120,200.0,True,USB-C,2712,False,True,bullet hole,,False,,True,True,True,True,0.9,111.492,3,14990,No protection,8,Li-Pol,120,16.3,20.0,True,8,Snapdragon 8+ Gen 1,3.2,5000,False,False,False,256,MIUI
765,DatArt,Mobilní telefon Motorola Moto E20 2 GB / 32 GB - Aquarius (PARX0001PL),True,False,True,False,Android 11.0 Go,True,False,46,True,False,False,blue,1,False,False,False,Dual SIM + Memory Card (2x SIM + Memory Card),1152000,1600,True,Unisoc,nano SIM,False,False,False,False,Motorola,False,13.0,7.5,False,False,6.5,True,24,60,200.0,True,USB-C,720,True,True,drop,1,True,4.7,True,False,True,False,0.8,99.0,2,1790,No protection,8,Li-Pol,10,16.5,5.0,False,2,T606,1.66,4000,False,False,True,32,pure Android
766,DatArt,Mobilní telefon Nokia 105 4G (2023) (1GF018UPA1L08) černý - zánovní - 12 měsíců záruka,False,False,False,False,Series 30+,False,False,1,True,False,True,black,0,False,False,False,Dual SIM (2x SIM),19200,160,True,other,nano SIM,False,False,False,False,Nokia,False,,5.0,False,False,1.77,False,12,,100.0,True,micro USB,120,False,False,other,32,False,3.0,False,True,False,False,1.4,85.39999999999999,0,892,IP52,0,other,,12.2,,False,,other,,1450,False,False,True,128,other
767,DatArt,Mobilní telefon Motorola Edge 30 Neo 5G 8 GB / 128 GB - Black Onyx (PAV00004PL),True,False,True,False,Android 12.0,False,True,1,False,True,False,black,1,True,False,False,Dual SIM (2x SIM),2592000,1080,False,Qualcomm,nano SIM,True,False,False,False,Motorola,True,64.0,7.1,False,True,6.28,True,24,120,200.0,True,USB-C,2400,True,True,bullet hole,,False,4.0,True,True,True,False,0.8,86.904,2,6490,IP52,8,Li-Pol,68,15.3,32.0,True,8,Snapdragon 695,2.2,4020,True,False,False,128,pure Android
768,DatArt,Mobilní telefon Poco F5 5G 12 GB / 256 GB (47209) bílý - rozbaleno - 24 měsíců záruka,False,True,True,False,Android 13.0,False,False,6,False,False,False,white,1,True,False,True,Dual SIM (2x SIM),2592000,1080,True,Qualcomm,nano SIM,True,False,False,False,Poco,True,64.0,7.5,False,True,6.67,True,24,120,200.0,True,USB-C,2400,False,True,bullet hole,,True,4.8,True,True,True,False,0.8,96.60000000000001,3,10331,IP53,8,Li-Pol,67,16.1,16.0,True,12,Snapdragon 7+ Gen 2,2.9,5000,False,False,True,256,MIUI
769,DatArt,Mobilní telefon myPhone Maestro 2 Plus (TELMYMAESTRO2GR) šedý - rozbaleno - 24 měsíců záruka,False,False,False,False,Custom operating system,False,False,19,True,False,True,grey,0,False,False,False,Dual SIM + Memory Card (2x SIM + Memory Card),76800,240,True,other,mini SIM Standard,False,False,False,False,myPhone,False,3.0,5.8,False,False,2.8,False,24,,100.0,True,micro USB,320,False,False,other,32,False,4.5,False,False,False,False,0.9,72.036,1,730,No protection,0,Li-Ion,,13.8,,False,,other,,1000,False,False,True,32,other
770,DatArt,Mobilní telefon Motorola Moto E40 4GB/64GB - Dark Cedar (PAVK0001RO) černý,True,False,True,False,Android 11.0,False,True,19,True,False,False,black,1,False,False,True,Dual SIM + Memory Card (2x SIM + Memory Card),1152000,1600,True,Unisoc,nano SIM,False,True,False,False,Motorola,True,48.0,7.6,False,False,6.5,True,24,90,200.0,True,USB-C,720,True,True,drop,1,True,4.4,True,True,True,False,0.9,112.86,3,2897,IP52,8,Li-Pol,10,16.5,8.0,True,4,T610,1.8,5000,False,False,True,64,pure Android
771,DatArt,Mobilní telefon Samsung Galaxy S24 Ultra 5G 12 GB / 512 GB - Titanium Gray - rozbaleno - 24 měsíců záruka,True,True,True,False,Android 14.0,False,True,0,False,True,False,grey,1,True,True,False,"Dual SIM (2x SIM), or Single SIM + eSIM",4492800,1440,False,Qualcomm,nano SIM  + eSIM,True,False,False,False,Samsung,True,200.0,7.8,True,True,6.8,True,24,120,200.0,True,USB-C,3120,False,True,bullet hole,,False,,True,True,True,False,0.9,113.72399999999999,4,36950,IP68,8,Li-Ion,45,16.2,12.0,True,12,Snapdragon 8 Gen 3,3.39,5000,True,True,False,512,Samsung One UI
772,DatArt,Mobilní telefon CPA Halo 11 Senior (TELMY1011RE) červený,False,False,False,False,Custom operating system,False,False,368,True,False,True,red,0,False,False,False,Single SIM + memory card,38720,176,False,other,mini SIM Standard,False,False,False,False,CPA Halo,False,3.0,5.8,False,False,2.4,False,24,,100.0,False,micro USB,220,False,False,other,,False,4.5,False,False,False,False,1.3,90.48,1,989,No protection,0,Li-Ion,,12.0,,False,,other,,900,False,False,True,,other
